Gene_ID	tumor_1	tumor_2	tumor_3	tumor_4	tumor_5	tumor_6	tumor_7
102278	19	11	0	1	5	25	12
102294	1055	353	301	284	366	653	195
102323	1358	1710	892	972	1173	1467	1433
102334	3279	5048	3004	4672	3687	3978	5263
102339	2484	3676	2110	1807	2211	3654	2486
102371	206	124	72	317	110	728	827
102414	1976	2518	2014	2112	1837	1552	2742
102423	835	1167	719	860	862	908	1157
102436	873225	617875	741559	100933	406853	259706	686641
102442	5173	2892	3266	3579	3292	2752	2836
102448	457	1460	542	460	419	527	1082
102462	1305	1843	1385	1506	1636	1774	2410
102502	19	165	2	33	18	4	6
102545	1501	899	218	412	339	1485	831
102566	1940	2159	1686	924	1283	1809	1070
102570	0	1	0	0	0	0	0
102580	1420	2378	1353	925	1265	1636	1857
102595	7718	12696	7479	8220	14163	6176	12706
102607	3244	3162	3267	2147	2605	3343	2638
102614	66	80	20	46	70	75	51
102623	752	835	631	674	1061	1211	797
102626	413	146	97	188	281	603	335
102632	1140	1958	951	662	821	1213	1525
102644	1992	298	715	703	460	577	467
102657	2279	1449	1149	1565	1649	1494	1943
102680	0	1	1	1	1	0	0
102688	1	0	4	0	1	3	1
102693	6063	9009	4788	11566	6669	2889	4595
102747	974	1601	1291	1241	1533	1254	1767
102774	906	1654	1004	737	627	800	1409
102791	670	454	454	427	411	596	383
102857	3806	3247	3392	2895	3127	3141	2576
102866	3642	4075	2819	2865	4869	8993	7763
102871	332	411	169	282	316	354	387
102920	1315	1942	1299	1456	1589	2715	2068
102941	261	285	239	388	300	969	348
102954	500	723	519	565	543	15	394
102991	10	25	25	63	42	0	31
103012	1276	1714	2290	2428	2198	1494	1509
103080	1450	2913	1928	1581	2393	1822	3492
103098	4451	3233	1755	928	1575	630	21
103135	2804	4768	2122	2638	2996	5906	3977
103136	4084	5000	3170	2309	2898	2884	3871
103140	151	58	43	90	55	88	21
103142	5	5	12	4	33	46	8
103149	1	3	8	3	1	17	13
103161	2	3	2	1	4	7	2
103172	129	129	33	43	28	595	88
103175	0	0	0	0	0	0	0
103199	1797	1899	1556	920	1237	993	1021
103213	433	188	104	196	234	448	178
103214	0	0	0	0	0	0	0
103220	92	177	90	49	100	60	115
103236	4073	4864	4197	3704	4499	4072	5444
103266	4203	3783	3380	3189	3874	4035	4012
103268	545	975	589	238	590	580	852
103284	1155	1300	1029	716	1002	1491	826
103406	219	22	91	55	74	43	7
103425	3564	4268	3009	2688	3144	2802	3272
103466	2606	2828	1505	809	817	1495	1329
103468	3457	4713	2976	2713	3685	5150	4174
103505	0	0	0	0	0	1	0
103511	288	31	41	47	27	80	66
103534	3254	3230	2448	2286	2940	2108	2521
103537	5087	5415	5172	4670	5659	4404	7099
103551	656	1813	800	669	1095	711	840
103554	17170	28972	19447	14626	19911	21126	23336
103573	15515	27369	21079	17670	18163	21059	25970
103583	6854	8006	6242	5095	6403	7355	7624
103655	0	0	0	0	46	0	0
103677	3010	4201	2710	3127	3318	4108	3991
103694	2974	4708	3086	2739	2976	2929	4124
103710	863	856	651	1803	538	716	556
103711	496	474	649	254	141	189	411
103712	349	966	1606	621	1059	728	2344
103724	807	757	533	649	678	824	719
103729	118	156	199	162	139	196	157
103733	2274	4141	2517	2688	2747	2654	4095
103737	544	992	417	496	502	559	543
103742	905	1096	679	584	611	808	855
103743	580	387	290	882	762	739	817
103765	161	370	217	218	199	233	271
103768	103	129	215	130	76	50	148
103775	0	9	1	0	2	3	1
103784	720	1469	779	841	733	1014	1096
103806	2691	3382	1764	2728	2812	3042	3593
103836	497	924	929	772	749	447	717
103841	779	1118	912	1118	1027	895	848
103844	16	33	24	40	28	140	29
103850	577	592	528	455	581	578	737
103889	129	13	41	55	17	32	15
103963	13572	14389	11183	10111	10751	11455	17536
103964	0	0	0	0	0	0	1
103967	130	58	289	251	492	478	51
103968	0	0	1	0	63	492	0
103978	1	2	1	0	20	1	1
103988	25	37	26	11	2	21	12
104001	13440	10029	7737	4514	6534	4115	5459
104002	0	0	0	0	0	0	0
104009	3939	5964	2513	2245	3282	6876	3393
104010	1316	1260	791	1186	1062	828	2130
104015	2814	2648	2779	1857	2464	2233	1482
104027	2376	497	589	1172	1088	2617	535
104069	111	46	167	35	69	28	15
104079	1249	361	356	179	655	2206	518
104080	206	913	707	599	216	70	1620
104082	6061	5404	5333	2964	4647	6069	4581
104086	746	120	68	86	79	280	31
104099	4171	2817	2076	3770	3588	10313	7371
104103	217	431	120	92	133	833	163
104110	178	156	49	143	124	304	80
104111	1804	2630	912	921	876	1151	1057
104112	16225	20813	15211	14099	16487	16610	17009
104130	3009	4151	2654	2965	2543	4642	3994
104156	6068	1635	4253	3789	3506	11133	12542
104158	1	0	0	1	34	121	0
104174	377	1592	885	736	499	93	1115
104175	5093	5478	8951	5875	9113	3427	4097
104183	0	0	0	0	0	0	0
104184	5017	9070	5844	4553	5833	7578	8557
104215	4274	6952	3998	2488	4877	11940	9218
104245	1	0	0	0	0	0	0
104248	4613	5196	4445	4934	5378	3643	4409
104252	614	116	244	291	123	425	180
104263	7226	7941	7759	9471	6647	5111	13324
104271	99	23	28	60	103	133	13
104303	2067	2138	1594	1378	1617	1861	1830
104307	225	211	145	82	226	118	131
104318	7016	8137	6674	6978	6700	7707	8566
104346	525	905	646	698	533	615	573
104348	1673	1956	1268	873	1251	1358	1155
104349	593	421	311	361	485	567	242
104360	232	344	189	170	177	90	49
104362	1	0	0	0	1	0	2
104366	229	245	214	168	303	99	114
104367	27	85	33	38	19	46	51
104368	37	72	71	47	62	43	55
104369	8	9	7	8	3	7	4
104370	0	1	1	2	0	0	0
104382	2405	1353	2263	924	1299	188	461
104383	2611	8949	8274	10172	8021	3083	8427
104384	0	0	0	0	0	0	0
104394	1881	2502	1939	2036	2161	2111	2462
104401	2760	2203	3575	4703	4710	3435	2824
104416	4934	7282	8244	3931	5143	6188	10421
104418	13482	17401	20223	6799	9662	7523	9042
104433	1	4	5	7	13	13	6
104443	0	0	0	0	0	0	0
104444	1786	2884	1731	1286	1593	1689	1936
104445	544	320	143	449	506	629	328
104457	1674	2174	1235	1398	1361	1210	2405
104458	3763	8565	3944	3191	3813	6127	5182
104479	1973	2567	1393	1386	1220	1756	1646
104522	24	48	28	47	21	47	34
104570	8055	11334	7000	6864	7461	10673	8567
104582	0	446	129	28	1	368	498
104601	4	8	4	6	2	14	7
104625	15278	22434	16888	13984	21503	23051	20279
104662	1991	4307	1773	1833	2053	2881	2627
104681	859	847	768	670	749	855	1107
104709	324	40	40	117	87	183	75
104718	3238	2174	1553	1546	1476	2566	3320
104721	10942	27994	21531	8174	8299	10238	11152
104725	3248	2836	1644	1758	2105	3209	4566
104732	1217	1085	683	894	1115	1212	1862
104759	7920	450	799	1604	1484	3137	611
104771	2098	3009	1316	1660	1698	2674	3426
104776	1513	1950	1091	1106	1325	1994	3286
104798	0	0	0	0	0	0	0
104799	4916	4315	2526	2795	2854	3705	4990
104806	4149	3297	1780	2427	3178	3986	4856
104816	1	6	0	4	3	7	7
104831	1904	2923	1892	2323	2539	2425	3198
104836	3382	2965	2237	2204	2460	3251	2201
104859	2354	2277	1540	1728	1664	1610	2116
104871	732	855	418	557	483	669	745
104884	2052	2355	1071	1476	1963	1963	3741
104885	35	11	2	65	71	56	36
104886	2154	3141	863	1005	1345	2258	4570
104910	106	87	90	204	193	138	230
104923	1691	1591	903	789	985	1647	1343
104932	0	0	0	0	0	0	0
104943	9	1	1	2	2	31	1
105000	721	1266	724	748	831	830	1150
105005	1	17	194	39	21	75	121
105014	717	958	796	360	405	643	293
105083	522	233	339	417	331	465	339
105120	5	1	0	0	1	5	1
105148	3794	4482	3945	5137	4186	5511	4947
105171	4938	2704	3636	4243	2604	4466	4046
105193	74	78	119	148	138	157	33
105203	6484	15141	7868	7590	10332	9733	7073
105239	2362	1854	1286	3201	2958	2397	1425
105243	4	0	0	0	0	2	0
105245	6038	8585	3009	3764	3062	5166	2273
105246	1465	1654	1205	1570	1399	1805	1468
105278	169	183	142	179	102	162	244
105298	918	2830	755	1005	3381	1993	792
105348	2360	3380	2090	2554	2628	3543	2960
105349	3	0	0	2	4	119	1
105351	380	841	375	394	479	377	356
105352	456	701	196	331	246	621	205
105355	0	1	0	0	0	0	0
105364	0	0	0	0	1	0	0
105372	1731	3201	1828	1708	1648	2714	2065
105377	1541	1475	1322	1144	1267	1298	1072
105387	148	9	5	10	17	314	3
105404	3	0	0	0	0	2	0
105418	1	0	0	0	1	0	0
105428	1238	1887	1889	1162	1565	1768	2366
105439	1343	1734	2747	1484	1926	1414	1838
105440	1120	1169	1010	884	1064	1782	1549
105445	2904	1702	1032	1126	1669	1993	949
105446	1067	1391	1134	683	782	1190	1744
105450	1667	958	448	1667	1028	1458	1352
105501	2085	3296	2072	1484	2399	3661	3257
105504	9528	9061	12602	6006	7401	8467	12420
105511	12	3	2	1	1	47	78
105513	3644	4722	5430	2791	3337	4031	5890
105518	4	0	0	6	0	1	0
105522	3239	3515	3147	1418	1910	3974	4847
105559	10476	7160	10299	5527	7633	12635	7537
105590	1	5	0	6	8	2	2
105594	0	0	0	0	0	0	0
105638	1783	2617	2468	1123	1536	2080	2928
105651	113	173	183	138	276	156	141
105653	791	119	144	9	84	30	55
105663	1708	2185	3390	1398	1605	1872	3229
105670	3859	5402	3987	2652	4063	5403	6044
105675	670	939	727	519	593	1118	1247
105689	21450	17888	27415	11625	18441	17405	24239
105722	6408	5218	3393	2778	6004	8944	3801
105727	13111	14373	16506	6208	13318	10065	11583
105732	81	7	24	50	45	33	10
105734	447	575	488	234	517	383	229
105782	3735	5815	4209	2825	5129	5590	5094
105785	1289	1932	447	500	441	1380	850
105787	2905	3836	2472	3223	3151	3864	2793
105827	104	175	12	54	139	911	35
105833	3	3	21	2	5	6	4
105835	1205	1740	1161	547	979	952	1147
105837	1072	2158	1153	945	1536	2315	1869
105841	262	476	85	199	277	590	334
105844	85	42	21	73	53	127	77
105847	1591	1707	997	867	1370	1511	1993
105853	41	1	6	15	13	40	0
105855	9663	771	1964	2450	2010	3090	835
105859	336	432	490	190	635	636	346
105866	0	0	0	0	117	0	0
105887	0	0	0	0	0	0	0
105892	0	0	0	0	1	1	0
105968	0	0	0	0	0	0	0
105975	0	0	0	1	4	0	1
105976	3	4	0	2	1	2	0
105988	4039	6767	3621	3721	5965	5729	6958
106014	2694	1907	1858	642	1469	3428	3984
106021	3702	6195	3987	3455	4121	6246	5277
106025	1105	1159	969	567	864	979	847
106039	2144	2239	1318	1102	1903	2365	2631
106042	1304	302	294	225	423	929	373
106052	484	482	249	345	337	540	222
106059	3	2	0	3	3	5	1
106064	3549	4718	3542	4655	4367	5492	4721
106068	2810	1766	1437	1113	1783	1786	1409
106073	1742	1485	1105	805	1113	1556	1147
106143	8127	12356	11827	7189	11154	9286	10095
106200	877	606	1053	861	775	1009	811
106205	2482	2005	3365	2469	2426	2750	3391
106248	812	1247	1712	1311	1635	1164	2026
106264	859	643	872	840	908	1068	1313
106298	3967	6363	7223	5446	4485	5649	8115
106326	2714	1807	2024	2013	2462	2859	2336
106338	246	290	384	206	338	210	367
106344	1027	1557	1455	1538	1280	1674	2486
106347	11	2	1	4	10	10	0
106369	966	1353	2308	2504	2135	1229	1829
106389	21	24	6	10	14	42	27
106393	458	1760	912	1244	812	5225	1475
106407	0	0	0	0	1	0	0
106489	313	232	178	210	253	410	218
106504	3638	4951	2931	2998	4985	5257	4918
106512	1168	81	204	359	334	313	139
106522	1040	1390	777	1084	1165	4973	1516
106529	4048	6243	5419	4281	5244	4774	5570
106557	34	31	23	47	71	57	25
106564	168	269	148	104	132	298	181
106565	37	23	4	5	6	23	72
106572	12626	6640	4303	6060	7163	8440	5328
106581	2677	1819	990	1093	1164	2433	1167
106582	1166	934	778	679	1593	1133	1231
106583	8438	8564	6317	6514	9651	11561	7626
106585	4989	4244	2502	1625	3078	4042	1382
106618	1059	2255	1826	1328	2397	1307	2109
106628	1058	1190	828	737	1077	1369	906
106633	2731	2326	2786	2544	4549	3150	2490
106639	665	408	299	294	490	593	338
106648	1	0	0	1	0	0	0
106672	609	250	201	216	230	304	190
106707	367	297	205	249	403	398	357
106722	8	18	4	24	25	19	15
106740	380	576	516	425	577	938	788
106757	17	9	1	3	9	1	0
106759	475	369	259	243	287	412	313
106763	4419	794	2602	2629	3566	1123	684
106766	104	125	43	110	92	160	116
106794	2789	2329	1917	1531	2559	2343	1806
106795	1777	1560	801	1316	2307	2935	2144
106821	1292	1289	710	869	1437	1469	1408
106840	2766	3980	3120	2466	3300	2802	3246
106861	19	67	60	22	108	99	12
106869	3228	2922	3069	1276	1430	1553	1993
106877	1073	1574	278	582	456	2221	1230
106878	628	395	298	241	204	567	325
106894	2960	4572	2819	2267	3273	4729	3569
106931	516	815	678	347	633	486	664
106947	1771	1511	1252	1081	1540	1056	1289
106952	1407	367	315	694	397	1124	444
106957	5345	8172	3871	3017	5568	7505	5202
107003	16	22	9	11	17	13	7
107022	396	466	200	206	303	1130	620
107029	2361	3974	2147	1622	2305	3799	2827
107035	4080	5284	3809	2970	3958	5850	5040
107045	5599	11890	8301	4271	6745	9787	6910
107047	899	1612	987	801	1142	1652	1554
107065	2539	363	2518	276	1255	1174	271
107071	825	1166	1295	1381	1368	1240	1325
107094	731	1207	1199	808	1302	1238	1213
107141	0	0	0	0	0	0	0
107146	0	0	0	0	1	0	0
107173	520	314	588	618	596	321	285
107182	4148	4469	5653	3728	6391	6018	4579
107197	438	200	395	403	422	323	281
107221	0	5	0	5	13	17	2
107227	86	52	57	64	78	332	46
107239	56	70	84	63	35	104	164
107242	754	550	739	1185	908	894	737
107250	32	61	53	17	56	48	43
107260	2487	2977	3804	4004	3678	3679	4134
107271	3744	5685	4782	2747	3333	7264	5449
107272	5372	9664	13296	18977	15991	17394	20890
107305	520	585	804	933	795	713	612
107321	1075	141	265	452	283	483	149
107328	93	132	122	222	233	192	151
107338	3331	2655	4312	2570	4801	4304	3479
107350	2290	267	93	410	994	2749	113
107351	1126	359	2410	1832	2210	1415	1027
107358	12441	8909	13766	6465	11895	12776	10098
107368	3942	3385	6207	3087	6293	6277	4453
107371	1404	817	304	609	535	708	409
107372	13	13	35	75	22	31	23
107373	2849	877	1722	2939	2710	2818	1795
107375	733	50	56	213	118	274	81
107376	27	6	5	8	10	21	12
107392	513	509	615	708	634	752	590
107435	2296	4266	2319	2027	3110	5043	4278
107448	17	45	2	26	59	240	262
107449	7125	2399	3230	1717	1368	1674	1798
107476	3989	6224	4963	4098	5467	3336	5757
107477	1	1	4	8	5	6	0
107503	908	763	1055	705	849	1398	949
107508	14969	31376	20551	11154	16255	24861	21054
107513	11475	37600	9285	11352	10691	12520	11690
107515	2042	1584	1475	892	1508	2281	1742
107522	617	860	1370	1070	1073	561	875
107526	1306	274	251	934	472	1148	615
107527	253	12	45	80	66	271	33
107528	1710	1417	1479	1183	1542	1718	1073
107566	4913	7648	5393	5728	6240	6446	5330
107568	10254	4229	3855	3319	3368	6758	3413
107569	2135	2332	2793	1927	2135	1772	2086
107581	5306	226	1500	1662	1073	658	224
107585	74	0	15	158	22	2	6
107586	0	0	0	0	0	0	0
107587	66	33	1	16	2	134	7
107589	3847	493	209	1450	917	1579	725
107605	1	3	9	9	32	25	6
107607	1434	605	308	578	740	1694	312
107626	0	0	0	0	0	0	0
107650	3106	3934	2490	2321	2855	4123	3283
107652	2235	2540	1992	2216	1791	4786	1898
107656	0	0	0	0	1	0	1
107684	968	332	43	305	213	566	76
107686	2758	3003	3316	3315	3343	2776	3502
107701	863	1383	917	991	1037	1711	1363
107702	3374	1192	1254	1738	1625	13260	1055
107723	5913	3773	3442	3476	5052	4741	2460
107732	1725	2501	1915	1524	1651	1907	2708
107733	765	1302	870	861	931	1332	1031
107734	2058	3611	2230	1644	2004	2983	3242
107746	11838	10565	9134	9603	10229	8921	14179
107747	193	6	8	40	59	239	120
107751	14	0	1	0	1	10	1
107753	2	0	3	3	13	5	1
107765	1095	6	981	161	48	117	119
107766	14	47	4	6	28	97	14
107767	2502	1814	2237	1374	1324	1901	1160
107769	1039	252	172	252	252	791	190
107770	3	16	2	25	6	1	0
107771	264	233	221	205	170	211	295
107815	607	1055	653	799	823	1946	1709
107817	1663	2690	1625	1721	1123	1679	3609
107823	19548	19950	18375	10075	23897	25682	24759
107829	1590	2841	1647	1641	1847	1850	2030
107831	374	506	1363	374	1419	1086	1918
107849	0	0	0	0	0	0	0
107868	0	1	0	0	0	1	0
107869	53	324	143	16	69	231	341
107885	156	119	73	62	71	91	94
107889	1	0	1	0	0	1	0
107895	1517	953	939	1081	836	1597	953
107932	29355	41830	35984	27940	41552	33264	42223
107934	7248	9230	10706	9522	12624	2234	6534
107939	2461	4509	2474	2250	3354	2919	3678
107951	1958	2336	2092	1577	2284	2128	2524
107970	49	8	141	29	14	39	961
107971	567	316	360	296	591	435	301
107975	1574	1667	2092	2523	2453	2115	2205
107976	1071	1419	1156	625	1215	1470	1764
107986	129	181	108	124	104	122	144
107993	0	3	1	33	75	0	1
107995	4583	7714	5072	5431	6516	11550	9474
107999	132	281	231	154	180	126	236
108000	9341	19602	14001	9971	18818	22800	21592
108011	1922	2983	1718	1617	1791	2493	2090
108012	5145	4128	3725	1997	2002	3425	1649
108013	4507	1726	2453	1501	2364	1356	951
108014	2359	3564	2628	1977	2808	3544	3670
108015	1125	694	743	159	253	2040	5090
108017	2	1	2	7	9	2	3
108030	3209	523	1018	154	353	547	271
108037	3524	9084	8635	3417	4934	7209	11223
108043	0	0	0	0	0	0	5
108052	4	12	69	116	117	1199	77
108058	6136	2137	3721	1448	1804	3107	1827
108062	5487	8446	5510	6301	6253	8557	7553
108067	1528	2639	1960	1354	1541	3051	2650
108068	0	0	1	6	2	1	1
108069	22	4	24	116	30	7	5
108071	3	3	45	28	215	5	3
108072	0	0	0	0	1	0	0
108073	295	24	20	29	405	18	13
108075	956	1238	724	1679	1920	1435	2250
108077	3598	4000	3411	3163	4900	4308	4053
108078	12	5	26	5	12	31	8
108079	1898	3400	1692	1342	1372	2935	1301
108083	5570	5024	5119	3909	4934	4239	4452
108086	3979	5875	4174	2615	4056	3414	4453
108089	4623	3948	2897	4070	3720	4798	3619
108096	0	156	37	4	90	6	0
108097	1370	1851	1371	1204	860	1908	1515
108098	2124	2482	2068	1355	1848	2503	2882
108099	1585	1984	1209	608	1154	1360	897
108100	1987	1758	2078	931	1874	1409	992
108101	3553	344	619	998	769	1363	308
108105	860	2436	3124	2761	2865	3422	4131
108112	234	427	249	244	290	435	369
108114	3	0	1	0	2	1	0
108115	155	14	14	33	40	33	20
108116	1624	381	931	580	1085	2386	852
108121	455	758	399	441	492	767	574
108123	2808	2488	2233	1354	1651	2210	1767
108124	6209	3992	7027	4188	6853	4611	5137
108138	375	458	271	243	236	481	352
108143	1807	2357	1963	2428	2053	3218	2552
108147	4027	8057	4919	3287	3844	6943	5593
108148	6449	5427	4949	5971	6099	7033	5048
108150	2426	1800	1104	1107	1227	2919	1449
108151	184	56	443	948	2239	257	305
108153	966	464	233	791	407	295	592
108154	658	1306	1361	963	1082	1032	704
108155	10078	14005	11866	11934	13147	13890	9901
108156	4152	5883	2660	3257	4073	4440	7856
108159	905	1152	545	518	766	964	927
108160	877	1247	596	612	659	1043	930
108161	2	0	0	0	0	1	1
108176	345	514	494	224	611	587	875
108637	0	0	0	0	0	0	0
108645	3377	3825	2934	2526	3086	3377	3015
108652	439	968	291	447	372	457	293
108653	290	80	97	207	763	162	42
108654	3908	7208	4225	2319	4513	7984	5254
108655	6427	4390	3429	3057	4401	4361	5578
108657	1548	1390	921	1698	1383	1608	1107
108660	8777	10547	8873	6038	8082	7873	7979
108664	4734	5314	3986	3347	2897	5144	3401
108670	1472	102	126	307	399	893	131
108671	3209	5143	5402	2994	4345	5001	8367
108672	428	1130	516	691	689	1740	1295
108673	659	751	908	991	887	1012	798
108679	3515	5134	2988	4647	2914	5458	4969
108682	1150	4194	2905	2325	2345	4085	5703
108686	7105	8394	8440	6593	10697	8835	7766
108687	1594	1526	1201	866	930	1084	909
108689	307	424	364	311	352	570	572
108699	421	593	223	478	108	2315	892
108705	4499	3346	2815	2499	2862	3242	3434
108707	1515	1752	1434	1024	1157	1154	1435
108723	181	13	30	162	238	155	26
108735	2647	2414	575	829	1096	3084	1509
108737	3763	6437	4109	3481	4123	4709	5441
108755	1114	1602	1020	1193	1072	1529	1313
108760	687	185	253	441	612	1098	918
108767	4856	6618	2975	3230	3825	3653	4796
108797	4480	3037	4918	4181	3996	2058	3491
108800	730	2026	1077	1117	1824	3695	6650
108802	1	11	6	0	9	147	7
108803	0	0	1	0	0	0	0
108809	1	0	0	6	2	1	0
108811	284	219	296	198	365	287	126
108812	0	2	0	1	2	9	1
108816	0	1	322	134	11	5	5
108829	9865	11754	10702	9248	11581	8347	7868
108832	17	32	7	33	14	2	10
108837	4672	5833	4355	3617	4383	5920	5292
108841	971	899	1172	909	1057	641	714
108853	363	465	335	260	372	345	304
108857	6599	9464	6271	5353	7809	11029	8698
108888	2184	4634	2689	2394	2398	3730	4326
108897	44	1028	115	167	223	1987	2405
108899	3853	5853	9286	10885	10005	4447	9573
108900	197	248	150	182	180	229	203
108902	1025	526	1108	938	1016	757	756
108903	3668	4733	3259	2917	4034	3806	3690
108907	4657	8870	4632	5021	7157	7943	8597
108909	2460	1812	1619	3025	2195	3574	2020
108911	9520	16876	11185	11776	12211	19560	18076
108912	3141	5293	4133	2844	4503	5610	8727
108927	1701	720	670	741	631	1706	801
108934	2119	3589	1704	1794	1962	2189	1329
108937	2890	1712	2144	2071	2898	2957	1498
108943	478	1400	645	401	590	1400	1029
108946	4911	10359	5053	4482	5823	10165	7201
108950	0	1	0	0	0	1	0
108954	8951	12021	10092	11446	9178	16130	11732
108956	1	25	2	0	1	10	6
108958	1446	1919	1678	1671	1846	1680	1179
108960	724	129	356	335	265	342	195
108961	1211	1041	930	1418	2281	1809	1729
108970	0	0	0	0	0	0	0
108978	0	4	0	0	0	0	0
108989	17187	27043	14915	11772	16898	25574	20820
108995	95	29	8	45	75	137	84
109006	2011	2574	1603	1512	1757	2300	2389
109019	1142	1106	462	445	419	1119	439
109032	832	276	73	248	344	1496	80
109042	1569	669	421	901	790	1132	808
109050	2737	7345	4705	6676	6542	8028	7627
109052	0	0	0	0	27	13	0
109054	1408	2298	1820	1324	1333	1560	1771
109065	1717	1819	801	1218	1248	1946	2717
109075	1476	2328	1536	906	1736	1857	1862
109077	1476	1532	2361	2852	2785	1960	2232
109079	6179	9477	5270	5472	8186	8206	8861
109082	430	300	170	349	330	319	144
109093	1114	1562	1041	802	988	1475	1436
109095	5318	7383	5033	4416	6685	5471	6547
109108	4092	4898	4133	3061	4531	5054	4165
109113	2499	2530	3497	2008	3934	4295	3310
109115	460	408	183	220	425	627	534
109129	2517	4355	2362	2264	2470	3401	3571
109135	3076	3257	3138	2613	2954	2066	3752
109136	337	578	414	336	316	512	498
109145	1407	2198	1301	1645	1338	2125	1853
109151	7246	6184	4406	4555	5174	8385	4988
109154	8833	10888	13231	7457	9943	9619	11658
109161	2752	3050	2307	1781	2029	2557	3375
109168	6521	2896	3095	4920	5267	5463	3031
109169	373	347	425	314	157	400	320
109181	5027	3672	2662	3489	3788	4476	4772
109198	2	0	0	7	9	0	0
109202	459	892	229	76	57	309	241
109205	1101	1250	1486	1134	1357	461	704
109212	1240	1803	1293	1582	1994	1616	2913
109215	1	0	1	1	0	0	0
109218	7	0	0	2	2	0	2
109222	83	33	5	10	101	23	4
109225	6797	770	1655	1703	1262	1542	494
109229	1430	2165	1353	1076	1495	1754	1797
109232	2334	3730	1612	3249	1903	4106	2937
109241	2000	2237	1613	1588	1674	2162	2040
109242	779	1336	937	1063	1350	1677	1492
109245	54	118	91	91	90	259	82
109246	5494	6739	3362	3485	2384	6479	6133
109254	1	0	0	0	21	2	0
109263	6029	10330	6371	5430	4383	7871	9792
109264	41	6	17	29	70	186	21
109267	32	47	15	19	31	41	38
109270	1407	1141	962	326	484	2143	2043
109272	1	354	29	653	12	3993	217
109275	417	521	301	431	409	565	543
109280	2	38	3	5	8	12	5
109284	2216	2214	1776	1449	2166	1712	2390
109294	2406	557	1110	1371	1860	2020	782
109299	1981	1916	1444	1840	1968	1701	1773
109305	737	427	270	269	293	686	491
109314	0	0	0	0	220	2	0
109323	60	0	1	24	24	39	5
109331	5228	7837	5982	5142	5308	6220	6976
109332	0	1	431	32	115	2	0
109333	5566	9935	6165	5608	7438	11782	9257
109335	24	5	4	6	3	7	1
109342	1	0	1	4	2	4	1
109344	9	1	0	10	7	15	0
109346	345	332	331	174	254	478	308
109349	13	0	0	2	2	15	6
109359	2403	1977	2327	1604	2342	2228	2177
109361	28	72	10	7	18	119	25
109552	3344	2858	1669	8485	2098	3141	2822
109575	1	6	1	2	1	0	0
109593	182	513	503	204	57	2	65
109594	68	102	449	63	369	235	540
109620	16	137	3	11	551	95	3
109624	16625	12970	12995	11467	10172	12870	10864
109637	23	3	9	18	13	9	10
109648	19	1	29	10	5	2	4
109652	358	1001	623	470	777	586	908
109658	5649	7961	5589	6004	5941	9692	8025
109660	5	15	9	8	11	27	6
109663	1	0	0	2	0	6	0
109672	2093	1518	1033	920	1307	1695	1300
109674	1217	2270	1467	1285	1634	1764	2974
109676	10531	11020	11845	3979	7526	12900	6504
109685	5	11	20	9	8	16	10
109689	7823	1656	2097	2509	2139	2406	983
109697	4	0	0	2	0	5	3
109700	4375	957	1423	1904	1532	1775	2001
109711	8295	3389	3410	4350	2877	10259	10852
109731	42	111	66	13	60	149	42
109754	4449	3151	2065	2481	2717	3262	3159
109778	1164	939	609	824	809	819	696
109785	893	1383	958	899	867	1133	1269
109791	0	0	0	0	0	0	0
109801	1580	2677	1263	954	1774	4763	2969
109815	1311	724	1163	794	958	1379	630
109820	0	0	0	0	0	0	0
109821	0	1	1	1	0	0	0
109828	32	31	37	337	43	70	42
109857	198	539	81	164	200	523	257
109880	11368	7594	11520	6871	10640	8803	10201
109889	80	42	48	52	106	44	35
109900	626	1611	515	252	248	540	753
109901	292	37	66	104	64	66	24
109904	0	24	6	2	5	1	6
109905	3078	3050	1899	1671	2415	4204	2358
109910	5008	5531	9453	10505	9861	8415	7329
109929	654	881	436	555	837	844	1385
109934	8426	3165	5555	3822	5432	6859	5614
109959	0	0	0	0	0	0	0
109978	0	1	0	1	7	10	0
109979	450	205	89	152	473	2016	293
110006	4597	3794	1833	1674	1638	2061	1823
110012	554	535	470	461	516	406	418
110033	2815	2127	2573	2219	3748	2704	3818
110052	6489	6213	5393	9542	10343	9205	7215
110058	30	8	0	8	3	29	10
110074	4417	6167	3630	4083	4680	4973	6248
110075	76	12	6	309	61	103	52
110078	3553	3474	2157	2163	2864	4759	2318
110082	6	39	25	27	97	20	52
110084	138	149	171	24	55	59	213
110094	1351	1268	1030	1522	1314	2297	1124
110095	1812	228	241	327	219	999	1539
110109	3527	6690	4212	3543	4206	3309	4609
110115	0	0	0	0	0	1	0
110119	1032	1193	1126	1014	830	1333	1041
110135	0	0	0	2	0	0	0
110147	8133	9417	6866	7771	12711	8403	10528
110157	11355	10871	10092	9809	11084	9414	13374
110168	213	58	81	111	119	147	81
110172	2748	3010	3162	1994	3306	6733	2525
110173	1475	1758	435	510	439	1245	438
110175	281	445	273	256	260	258	296
110187	0	0	0	0	0	0	0
110196	2361	4840	2248	2008	3063	4020	4090
110197	62	101	6	22	23	167	52
110198	552	1270	557	643	794	1131	1112
110208	4087	2965	1736	2056	2166	3606	3053
110213	15207	13907	10621	8063	12168	19069	12983
110253	2833	2551	1404	1267	3066	3763	2754
110257	0	1	0	0	0	0	0
110265	1385	1438	777	384	384	1503	1776
110279	3284	3600	4149	2513	3886	2846	3950
