"","Symbol","Chromosome","Description","Min","Max","Corr","Pval","FDR","Mean_WT_00Hr","Mean_WT_02Hr","Mean_WT_04Hr","Mean_WT_06Hr","Mean_WT_08Hr","Mean_WT_10Hr","Mean_WT_12Hr"
"56215","Acin1","14","apoptotic chromatin condensation inducer 1",-2.80413639389408,1.31038259874214,-0.463977586731823,0.0341158521802782,0.256453430875425,-5.29206308404658e-15,-0.566824100584174,-1.28244286078539,-1.58622455036196,-1.37897272956921,-1.03726647521569,-1.98603242309642
"56217","Mpp5","12","membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5)",-1.00981867595908,2.51471403026008,0.263444900940951,0.248557984555206,0.676026168543407,-8.04217803462848e-15,0.595442305518172,-0.450852365870635,0.786794018188672,0.407262418537198,0.407126483150508,0.744472801131076
"56218","Patz1","11","POZ (BTB) and AT hook containing zinc finger 1",-0.486858481711043,2.81284637520097,0.29096899506911,0.200670686221725,0.619997907622308,-6.06921920128419e-15,0.237901411164092,1.55516275318631,1.61412626989479,1.27856653418226,0.576190939316833,1.11546143587986
"56219","Extl1","4","exostoses (multiple)-like 1",-2.36395447728625,1.89139292762385,0.00393201344687986,0.986504124581327,0.992426604108539,0,-0.506417357472748,-1.16169105702774,-0.837221363464758,-0.934147264857268,-0.377110014093893,-0.570088118612841
"56220","Zfp386","12","zinc finger protein 386 (Kruppel-like)",-2.11281828613694,2.2684850991151,-0.27524094128159,0.227211020985153,0.652069687960482,7.40148683083438e-17,0.886394328431322,0.358219773636961,-0.215880393162138,0.173316656023128,-0.931419438239891,0.345972943769036
"56222","Cited4","4","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4",-0.583165160138068,2.81911680907856,-0.0353881210219187,0.878961586391408,0.972994911442549,9.25185853854297e-18,1.36379559610035,0.889410300242253,1.14801099587392,1.04150329586088,0.165583970953617,0.548585660200517
"56223","Fscn3","6","fascin homolog 3, actin-bundling protein, testicular (Strongylocentrotus purpuratus)",-2.2776250534339,1.86609302562485,-0.467909600178703,0.032430360604664,0.248900954640758,-5.95819689882167e-15,0.221718697821388,-0.378142689378384,-0.771934523233357,-0.833924022259176,-1.40147532237151,-1.06447909045312
"56224","Tspan5","3","tetraspanin 5",-0.473013538821335,3.2503710529346,0.479705640519343,0.0277637533121935,0.226790578003801,6.51330841113425e-15,1.46052659122873,0.879135532491161,1.20647088736008,0.511121894401658,1.75129554710152,1.73132353801127
"56226","Espn","4","espin",-1.21532597993262,2.77765162619801,0.507229734647502,0.0189264269275555,0.17951834974918,-1.85037170770859e-17,-0.0390324325097922,0.151748082403483,0.167039138438248,0.179379288922437,1.17074942184297,1.90413887253959
"56233","Hdac7","15","histone deacetylase 7",-1.915015096236,1.5791480077958,-0.133688457193915,0.563448284350954,0.866098044425311,0,0.431472985831745,0.175715419589198,-0.26485326472588,0.0879250853389202,-0.224495313677592,-0.10881150407842
"56248","Ak3","19","adenylate kinase 3",-1.93584459502543,1.62581749944796,0.404997385028625,0.068571316624944,0.378459714126235,-3.70074341541719e-17,-0.417235480393111,-1.58996530130287,-0.390182271482724,-0.479404290176276,0.14248469782058,0.930563423128794
"56249","Actr8","14","ARP8 actin-related protein 8",-1.79108190813206,2.37496414778596,0.306697048856629,0.176292297147929,0.586587580002692,-5.95819689882167e-15,-0.555378914148195,-0.024211060017818,-0.489184132326642,0.330370309273504,0.136413562538023,0.613458631531624
"56258","Hnrnph2","X","heterogeneous nuclear ribonucleoprotein H2",-2.95466867641341,0.861391136515427,-0.28703698162223,0.207101359362992,0.626863497419592,0,-0.635151655773141,-0.361024226333696,-0.292122406452964,-0.659243615130045,-0.906615355062555,-1.35643058639713
"56264","Cpxm1","2","carboxypeptidase X 1 (M14 family)",-2.41368807847175,1.47331793307653,-0.294901008515989,0.194375211626867,0.611190234109501,5.95819689882167e-15,-0.804741122717255,-1.22828908204213,-1.32243315451766,-1.45464970548542,-1.27439090573483,-0.533215432521312
"56273","Pex14","4","peroxisomal biogenesis factor 14",-0.969836879262544,2.64363546155669,0.404997385028625,0.068571316624944,0.378459714126235,-4.63055519854076e-15,0.392321340873473,0.81916820859483,1.35705874518335,1.52900991845962,1.904836018925,0.594661222030916
"56274","Stk3","15","serine/threonine kinase 3",-2.25091351644219,2.06020315949907,-0.0393201344687986,0.865624500232664,0.968180179411059,-2.77555756156289e-17,-0.0117446260874082,-0.124367201246991,-0.120312508907296,-0.815971879120234,-0.301585219887312,0.193296971021888
"56277","Tmem45a","16","transmembrane protein 45a",-2.86042424646837,1.19434737373615,-0.173064790654504,0.453129266904871,0.823614758462766,7.32747196252603e-15,-0.184322788948054,-0.441393726933092,-1.11145982262375,-0.395807634675355,-0.250064034111776,-0.448854018704011
"56278","Gkap1","13","G kinase anchoring protein 1",-1.24505048923589,2.01592182183731,0.605530070819498,0.00362689517547624,0.05865749368917,2.68997787008137e-15,-0.478466135925966,0.101996898143416,0.37616733783245,0.907647104997087,1.31320440297239,1.32861639542531
"56279","Fam69b","2","family with sequence similarity 69, member B",-2.88360390725558,0.503157724314526,-0.629326511470923,0.00223853087689964,0.0416020020442331,-1.15925787487943e-14,-0.953079885171153,-1.41874409608098,-0.164344389767,-1.52123072070121,-2.12145353372553,-2.07279034995112
"56280","Mrpl37","4","mitochondrial ribosomal protein L37",-2.97749472272717,1.7805670822255,-0.389269331241106,0.0811271605426936,0.411087438869214,-7.06148102954292e-15,0.368305206870684,-0.0909241735666747,0.398646229766332,0.14687903260951,-0.426653327823865,-1.4402491943883
"56282","Mrpl12","11","mitochondrial ribosomal protein L12",-3.96950938471242,0.588131496936975,-0.0236074151519794,0.919096357379086,0.979813535246088,-2.31296463463574e-17,-0.236623644868935,-0.765563772500037,-0.406586083091481,-0.273027282541078,0.387911489740183,-1.51117646045768
"56289","Rassf1","9","Ras association (RalGDS/AF-6) domain family member 1",-1.92151856301894,2.38676008244255,0.302765035409749,0.182186844873204,0.597143244606142,-1.85037170770859e-17,-0.654058897648491,-1.34400264372272,-0.710332477056259,0.246096756234622,-0.36752562812844,1.03254602579488
"56291","Styx","14","serine/threonine/tyrosine interaction protein",-1.73071116087848,2.25050837831917,0.326463127825541,0.148638045723621,0.544931105393172,1.85037170770859e-17,-0.697800491577561,-0.517031521338433,0.114673955054654,1.50208028309198,0.187222261144392,0.411550944994053
"56295","Higd1a","9","HIG1 domain family, member 1A",-2.08035400282891,1.73864760787742,-0.259512887494071,0.255950381004384,0.684254674677132,-7.55876842598961e-15,0.510438773193378,-0.0395320705182287,0.180354467643186,-0.925610346404046,0.110961262312928,-0.69308372560912
"56297","Arl6","16","ADP-ribosylation factor-like 6",-1.20538598787681,1.79961289789954,-0.0747082554907173,0.747571812042064,0.932821792562571,-4.32986979603811e-15,0.469006494055342,0.381531712966917,0.218711210841153,-0.194744188180221,0.271545396423682,0.188291528233034
"56299","Fkbpl","17","FK506 binding protein-like",-0.698673621439141,3.14354110037362,0.192668658897113,0.402740692580334,0.789322036384297,-1.02510592607056e-14,0.460784336384541,0.396770492406207,0.404325279398245,0.545386416669407,2.03010390605867,0.33765860945325
"56305","Pitpnb","5","phosphatidylinositol transfer protein, beta",-3.09975110888044,0.994312189686143,-0.294996802251995,0.194223518952736,0.611190234109501,4.37150315946155e-15,-0.263514726692905,-1.56159878934346,-0.207749485612303,-0.322720749506115,-0.907284988863578,-1.16428680727691
"56309","Mycbp","4","c-myc binding protein",-2.69736887028048,1.55707032105652,0.125824430300155,0.586812632502478,0.877310335953209,7.16787740273617e-15,-0.87609681766605,-1.12196915036587,0.00185716376095965,-1.31293403274192,0.0405749908642631,-0.179498914808438
"56312","Nupr1","7","nuclear protein transcription regulator 1",-0.651184171518642,3.83316084546957,0.082572282384477,0.721966356425661,0.925371729552279,2.34303317488601e-15,0.473295592584853,-0.134419962406917,0.0715145890369291,0.218689923122153,1.19060699118934,0.580329798407106
"56314","Zfp113","5","zinc finger protein 113",-1.50325722471455,1.98290461453599,-0.117960403406396,0.610579729000464,0.886586163243543,6.01370805005293e-17,0.364499620532771,0.137777140580422,0.192135272462251,0.0431149074084731,-0.735335465027226,0.261595532132455
"56315","Rhcg","7","Rhesus blood group-associated C glycoprotein",-0.809922586783387,2.42405912379177,0.184804632003353,0.422571715575309,0.804025823752736,0,1.68983462178258,1.68834881226738,1.24870559677098,0.385606669443746,0.868338360880824,1.87391860066527
"56316","Ggcx","6","gamma-glutamyl carboxylase",-2.27410570296863,1.62411666655988,-0.495433694306862,0.0223860076207118,0.198447598783166,-3.81812637062495e-15,0.587420958239807,0.138360189275049,-0.116719565795288,-0.763227842725409,-0.767065237396504,-1.12448502730128
"56317","Anapc7","5","anaphase promoting complex subunit 7",-1.55989295958455,1.89969890309134,-0.165144564768954,0.474372915976862,0.834910172321058,-2.72004641033163e-15,0.497524882330843,0.60871183609811,1.26012901374504,0.672999447031827,-0.224394375306738,-0.589884750038953
"56318","Acpp","9","acid phosphatase, prostate",-3.47526032091618,1.30051795297201,0.110096376512636,0.634729952823197,0.895151008861704,1.12687636999453e-14,-0.448057411118301,-0.878779644229476,-0.114133799725697,0.17094763129648,0.31342507973454,-0.367708228384571
"56321","Aatf","11","apoptosis antagonizing transcription factor",-1.65155568932416,1.83690152232048,0.102232349618876,0.659242668238555,0.902708295573506,1.00290146557806e-14,-0.460595696571009,-0.417875742380397,-0.484329004454689,0.439800798234862,-0.360068185320876,0.243774976690899
"56322","Timm22","11","translocase of inner mitochondrial membrane 22",-3.23358826644675,0.785800053513745,-0.235920806812792,0.303221454015161,0.725578509062458,1.85037170770859e-17,-0.734181386339033,-0.790083147499631,-0.315250486650709,-1.47419664207263,-1.66331739548384,-0.295902717266194
"56323","Dnajb5","4","DnaJ (Hsp40) homolog, subfamily B, member 5",-1.64055231217717,1.95994869077708,0.0589802017031979,0.799532828037392,0.949164968047933,-3.70074341541719e-17,0.172121160057219,-0.484405838006216,-0.686414145102655,-0.0508621628830105,-0.483955730370084,0.492507775456621
"56324","Stam2","2","signal transducing adaptor molecule (SH3 domain and ITAM motif) 2",-2.32413467169984,1.45973904120766,-0.141552484087675,0.540505246556369,0.863391473547278,6.43929354282591e-15,-0.750498794474391,-0.162564489163141,0.201861803120833,-0.866574779140479,-0.200481675643558,-0.469824448573391
"56327","Arl2","19","ADP-ribosylation factor-like 2",-1.83588975792046,2.63856839560797,-0.28703698162223,0.207101359362992,0.626863497419592,4.17027523624824e-15,0.570963937282841,0.435481770617666,-0.934377707203205,-0.278530527629277,-0.944639358221128,-0.506745863170686
"56338","Txnip","3","thioredoxin interacting protein",-0.59192787188871,2.9724102477396,0.412995523152793,0.0627784777515555,0.361045226077804,-4.62592926927149e-18,0.393446982954203,1.11669655488721,0.752600209946742,1.88236171963682,1.13319228560294,0.938408232754136
"56348","Hsd17b12","2","hydroxysteroid (17-beta) dehydrogenase 12",-2.33110301524682,1.72042405058199,-0.82572282384477,4.03853260807844e-06,0.000459668829400629,0,0.310454140083873,0.267941041020267,-0.414518674240702,-1.33785403412108,-1.18743043360547,-1.81529656331966
"56349","Net1","13","neuroepithelial cell transforming gene 1",-3.05804068615257,0.572975107240202,-0.798198729716611,1.44991669822153e-05,0.00115849304397634,-2.7796052496735e-15,0.0817707389887289,-0.182068028386653,-0.400985396884957,-1.72024192936392,-2.43997176712962,-1.32380196362843
"56350","Arl3","19","ADP-ribosylation factor-like 3",-2.89128022279363,1.38144698492677,-0.758878595247813,6.66012070240209e-05,0.00317606151282534,-4.04306218134328e-15,0.0485196454848066,-0.584870707838301,-1.50469960496446,-1.75052338934484,-1.66195686418322,-1.90289688274935
"56351","Ptges3","10","prostaglandin E synthase 3 (cytosolic)",-1.97083021613978,1.56385896554519,-0.00786402689375972,0.97301179585451,0.988829794220407,-1.85037170770859e-17,-0.103931415084185,0.27880200509618,-0.178804215804358,-0.57184875721066,0.239767046169408,-0.0677755354607609
"56356","Gltp","5","glycolipid transfer protein",-0.641895479528794,3.26317878693684,-0.102232349618876,0.659242668238554,0.902708295573506,0,0.516119514348147,0.659071099930563,0.382874517910218,0.836468471015973,0.0729569930827309,0.717121545398554
"56358","Copz2","11","coatomer protein complex, subunit zeta 2",-1.37527156829921,2.30332710643167,-0.0235920806812792,0.919148743631598,0.979813535246088,-4.45939581557771e-15,1.41017141183525,-0.294840485262287,0.287432558631459,-0.157068065996614,-0.132742036654883,1.03590844291455
"56360","Acot9","X","acyl-CoA thioesterase 9",-1.89494863532059,1.350093549499,0.216260739578392,0.346420439080475,0.756755856872341,7.25345709421769e-15,-1.03415953281808,-1.16639954913629,0.00655464764898097,0.101924770941671,-0.689548932672871,0.31831007645368
"56361","Pus1","5","pseudouridine synthase 1",-0.836303100904066,2.59804548629628,-0.0353881210219187,0.878961586391408,0.972994911442549,3.70074341541719e-17,1.84258204727349,1.22575965687152,0.681548972943048,0.730368175029107,1.31283885160367,0.601874938077871
"56362","Sult1b1","5","sulfotransferase family 1B, member 1",-0.440031905612828,3.49401990415788,0.228056779919032,0.320088102817907,0.738405919789301,-1.23281015026085e-14,1.56704106702309,0.975288381336163,0.0217239726272493,0.692668520191782,0.774983636920001,1.25721418584713
"56363","Tmeff2","1","transmembrane protein with EGF-like and two follistatin-like domains 2",-2.69439757784629,0.797981230594739,0.145484497534555,0.529197220119897,0.859669376699416,-1.28508315100362e-14,-1.65432782147525,-0.807331255281348,-1.42833676088101,-1.1652829735653,-0.391206960725855,-0.174806904835875
"56367","Scoc","8","short coiled-coil protein",-2.1021502874907,0.888264950954372,-0.617326111160138,0.00286886813250589,0.049802725206739,3.70074341541719e-17,0.267504924450942,-0.408350731745301,-0.15538010392862,-1.72310712848026,-1.69829671479367,-1.14008413225144
"56368","Cyb561d2","9","cytochrome b-561 domain containing 2",-2.69434590781923,1.71194073741488,-0.129756443747035,0.575078929445754,0.872965184167466,4.98675175227466e-15,-0.243178522336839,0.783005543307482,-1.09013393192151,-0.260926723109805,0.00597241041883722,-0.774779393107946
"56369","Apip","2","APAF1 interacting protein",-2.13559733869454,2.37099774180661,0.125824430300155,0.586812632502478,0.877310335953209,8.71525074330748e-15,-0.0220820386458094,-0.654372022617981,-0.0983417230681297,0.0273008365532658,0.2649518462629,0.624722727006399
"56371","Fzr1","10","fizzy/cell division cycle 20 related 1 (Drosophila)",-2.51590607385428,1.65221234425766,-0.110096376512636,0.634729952823197,0.895151008861704,4.57966997657877e-15,-0.115445057186341,-0.819340411784612,0.539825666251294,-0.480488581212329,-0.307893351421519,-0.660037509134691
"56373","Cpb2","14","carboxypeptidase B2 (plasma)",-0.707635762935671,4.05253202627507,-0.401065371581746,0.0715628336103105,0.387003849174539,0,-0.0244476279320235,0.322202544320105,-0.364221070597676,-0.260904615451886,-0.674594892558445,1.03150676843262
"56374","Tmem59","4","transmembrane protein 59",-1.3434505411503,1.8349345832716,0.129840783335886,0.574828368465611,0.872965184167466,0,0.259736910696479,0.220739584161316,1.30624856323299,-0.266153074609432,-0.388030757011034,1.23831963520041
"56375","B4galt4","16","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 4",-1.25910728135118,2.62232317365578,0.0157280537875194,0.946051950443435,0.984060417458405,6.95739762098431e-15,1.50871895843528,0.333878960837855,1.00614981183737,0.79116319594482,0.761051064077126,0.432540932952133
"56376","Pdlim5","3","PDZ and LIM domain 5",-0.960717071967431,2.26443065668231,0.463977586731823,0.0341158521802782,0.256453430875425,1.07321559047098e-14,-0.509622487618337,-0.307891875833086,0.771394133574338,1.06851251738887,1.10736971893887,0.527659007963979
"56378","Arpc3","5","actin related protein 2/3 complex, subunit 3",-0.894777301054432,3.4178570073919,0.0452328430119726,0.845636131819478,0.965384028480899,-1.85037170770859e-17,0.703920208717628,0.977293073648884,0.167252741156708,0.820218051329663,0.100550557765766,1.12621266002668
"56379","Kcnj1","9","potassium inwardly-rectifying channel, subfamily J, member 1",-2.9493606165889,1.32658549372712,-0.235920806812792,0.303221454015161,0.725578509062458,8.12313179684073e-15,-0.854393160965436,-0.0991873827562548,-1.45560229233072,-1.09563627409907,-0.912084715234627,-0.0666586792785226
"56382","Rab9","X","RAB9, member RAS oncogene family",-2.20129624742133,2.32055435466117,-0.117960403406396,0.610579729000464,0.886586163243543,-4.08932147403599e-15,-0.228002975511367,-0.0156077600543037,-0.368009677719542,-0.305733016929184,-0.536931646576297,-0.0582473577496374
"56384","Letm1","5","leucine zipper-EF-hand containing transmembrane protein 1",-2.58860436807305,2.08368224694711,-0.448249532944304,0.0415553227806477,0.288472364412264,7.32747196252603e-15,0.576830088006613,0.212261436200533,-0.538454440448044,-0.845727549712396,-0.400161961867077,-1.06338878164885
"56388","Cyp3a25","5","cytochrome P450, family 3, subfamily a, polypeptide 25",-2.16384104534473,1.61891506399876,0.0668659418437856,0.773363976412375,0.942575957797852,3.23815048849004e-15,-0.121134720299205,-0.121855760300984,0.0977009202413292,1.37592458339857,-0.107434960265363,-0.520771141286312
"56389","Stx5a","19","syntaxin 5A",-1.20704261547761,2.34884338438428,-0.349949196772307,0.119918094102131,0.499762281638068,3.73775084957136e-15,0.980523345438111,0.00514984067363941,-0.66498239193382,-0.765430613498597,-0.830008983663747,-0.507232977924719
"56399","Akap8","17","A kinase (PRKA) anchor protein 8",-1.30890169906208,2.33833552449133,0.247716847153431,0.278960731363638,0.704113226757803,-5.40308538650909e-15,-0.267974606102463,0.073980348366428,0.803802836543889,0.603578017988778,1.08508543662886,0.0316972220310737
"56401","P3h1","4","prolyl 3-hydroxylase 1",-2.31920763113713,1.59827277692492,-0.235920806812792,0.303221454015161,0.725578509062458,-4.62592926927149e-18,-0.00920591091454215,-0.0844118709782945,-1.83416815554458,-0.81036370309633,0.249728599253161,-0.547337676966608
"56405","Dusp14","11","dual specificity phosphatase 14",-0.858735843708344,2.90198741445934,0.102232349618876,0.659242668238555,0.902708295573506,0,0.70221203400099,1.61395284598335,1.36138348018678,1.44213648015517,1.11850170650295,0.627063998040701
"56406","Ncoa6","2","nuclear receptor coactivator 6",-2.30957188285144,1.57726860292293,0.00786402689375972,0.97301179585451,0.988829794220407,1.22633384928387e-14,-0.490923935216407,0.0868360128354219,0.455969343678868,1.01799513832206,-0.244590396428128,-0.7227618691151
"56407","Trpc4ap","2","transient receptor potential cation channel, subfamily C, member 4 associated protein",-0.880200709186408,3.61446599922753,0.173008591662714,0.453278242535663,0.823614758462766,-3.70074341541719e-17,2.14479692836031,1.21880308835527,1.01433811007991,0.667411242159714,1.210596797213,1.7454072073968
"56409","Nudt3","17","nudix (nucleotide diphosphate linked moiety X)-type motif 3",-2.97730789607658,1.26933647494058,-0.255580874047191,0.263481556941623,0.69106630097841,-1.85037170770859e-17,-0.7340326700795,-0.7934282476635,-0.991413506276817,-1.26292286797141,-0.761453163643318,-0.726689554853933
"56412","Noa1","5","nitric oxide associated 1",-3.46680056966512,0.5642055038806,-0.294901008515989,0.194375211626867,0.611190234109501,-2.22044604925031e-15,-1.09577060513782,-1.33357208278457,-1.8680482194372,-2.135303017852,-1.15072058074854,-1.2794335164651
"56417","Adar","3","adenosine deaminase, RNA-specific",-1.94326767060801,1.30177007074088,-0.322425102644148,0.154023039627714,0.553886132074028,6.08772291836128e-15,-0.179320574540948,-0.251747722913042,0.152768521566328,-0.54484812703948,-1.21005414065945,-0.705804959136019
"56418","Ykt6","11","YKT6 homolog (S. Cerevisiae)",-2.63473394966595,2.06440201030827,0.27917295472847,0.220370945112344,0.643304005027928,-3.70074341541719e-17,0.0603239559163184,-0.521411415639472,-1.18010492364665,-0.453431728440752,0.69210215734687,0.946384666538299
"56421","Pfkp","13","phosphofructokinase, platelet",-3.54244205687315,0.926656164155037,0.0707762420438375,0.760473022928889,0.938054086661594,-2.31296463463574e-18,-0.349624269304296,-0.425825610442488,-0.994298659005967,0.334715311255522,0.114209981102036,-0.153875171960199
"56422","Hbs1l","10","Hbs1-like (S. cerevisiae)",-0.923748466889439,2.81750173475257,0.448249532944304,0.0415553227806477,0.288472364412264,4.62592926927149e-18,0.578993778280042,-0.322645826259998,0.53951366694183,0.668003483842557,1.71645167694425,0.947005841568674
"56426","Pdcd10","3","programmed cell death 10",-1.35505414645894,3.30264133473498,-0.161212551322074,0.485102683120358,0.839226250623332,3.33992093241401e-15,1.01620601060922,1.02124436504818,-0.393367642838408,-0.563882100903038,0.0465483790703462,0.0652730097464615
"56428","Mtch2","2","mitochondrial carrier homolog 2 (C. elegans)",-3.29872699688251,1.88390946446187,0.125824430300155,0.586812632502478,0.877310335953209,0,0.871395792375011,0.240908670767057,0.61199868720894,0.657980917676845,0.155713477181306,-0.719310886430902
"56430","Clip1","5","CAP-GLY domain containing linker protein 1",-0.78484455251173,2.93184190017425,0.424657452263025,0.055007333363429,0.338949681833387,1.85037170770859e-17,1.61150958557633,0.755030784128677,0.746620285265759,0.562401358447539,1.48117585492125,2.23725070097775
"56431","Dstn","2","destrin",-2.1289292165964,1.93018869581884,-0.0117960403406396,0.959526558044254,0.988024914466495,0,0.155186778265911,0.0394343882047359,0.130412013929108,0.111119948918907,-0.236723606219354,-0.0176208678892577
"56433","Vps29","5","vacuolar protein sorting 29 (S. pombe)",-1.25568937325223,2.42710089138359,0.318493089197269,0.159396061532873,0.561985237403305,5.95819689882167e-15,-0.702416795439169,0.133121854521631,0.0135339989118683,0.0931053552431214,0.669550120876999,0.613623854158835
"56434","Tspan3","9","tetraspanin 3",-1.01846451141236,3.12553175186201,0.668442285969576,0.000925150078966658,0.0213014040128487,-5.55111512312578e-17,1.6898991085233,1.4020238903771,1.81606562667912,1.77571044105445,1.94749765325487,2.5919053829291
"56441","Nat6","9","N-acetyltransferase 6",-2.18766337856857,1.57154934016834,-0.235920806812792,0.303221454015161,0.725578509062458,-4.38538094726937e-15,-0.945406222658623,-0.224587617516027,0.285767452181642,-0.490566642212643,-1.62976213676001,-0.705591079159685
"56442","Serinc1","10","serine incorporator 1",-1.31484191773906,2.16278261701899,0.432521479156784,0.0501980677516192,0.323180196063653,-2.77555756156289e-17,-0.232910963808325,0.105488226497061,0.488719497951834,0.772988101387955,0.423796002657718,1.47220252257342
"56444","Actr10","12","ARP10 actin-related protein 10",-2.10277111631029,1.61109666452137,0.235920806812792,0.303221454015161,0.725578509062458,6.28663787693995e-15,-1.1777342935005,-0.671137041175378,0.191379612563452,-0.0923304080567284,-0.23480425488194,0.303583513277359
"56445","Dnaja2","8","DnaJ (Hsp40) homolog, subfamily A, member 2",-1.30057234492059,2.74720869586741,0.475773627072463,0.0292560792155611,0.234534615106807,-5.22730007427678e-15,-0.590066283244373,-0.527945749937097,-0.349698817016723,-0.0449654970008012,0.509274137516265,1.52083040578783
"56447","Copz1","15","coatomer protein complex, subunit zeta 1",-3.18635146663106,1.26079767782601,-0.477894819648232,0.0284433508126796,0.231714400779865,4.21306508198901e-15,0.522972880894808,0.13026735772972,-0.376169301498939,-0.136572535775074,-0.0561517742907893,-1.82500404382501
"56448","Cyp2d22","15","cytochrome P450, family 2, subfamily d, polypeptide 22",-3.29727095160045,1.17671777922055,0.226384970812818,0.323744939764427,0.744948845883864,-4.12632890819016e-15,-0.343867212120299,-0.826117178071577,-0.112145755201957,0.0534027405723606,0.39262623612114,-0.607398127553469
"56451","Suclg1","6","succinate-CoA ligase, GDP-forming, alpha subunit",-2.6574842319304,1.38572855702929,0.125824430300155,0.586812632502478,0.877310335953209,-7.67904258699067e-15,0.0475354169753969,-0.0429500531969973,0.143526198518077,0.683578557508858,0.66920437638537,-0.756915629600932
"56452","Orc6","8","origin recognition complex, subunit 6",-2.76172757687402,1.46951476831429,-0.27524094128159,0.227211020985153,0.652069687960482,0,-1.15186856293631,-1.35428433915298,-0.534480639626524,-1.31217710429617,-1.47664487393445,-1.2726050181043
"56453","Mbtps1","8","membrane-bound transcription factor peptidase, site 1",-2.01213449971004,2.10969117458203,-0.157280537875194,0.495951818100793,0.84514953183419,-1.85037170770859e-17,-0.159660473968905,0.0654530339051104,-0.533345221050363,-0.234058415471676,0.122287914828045,-0.933987223905528
"56454","Aldh18a1","19","aldehyde dehydrogenase 18 family, member A1",-3.15105569827047,0.559083886894699,-0.365677250559827,0.103066274096247,0.466077435146632,1.85037170770859e-17,-1.3895515975029,-0.809675334649305,-1.31006407691005,-1.53560359946416,-1.64635187974523,-1.29439759919103
"56455","Dynll1","5","dynein light chain LC8-type 1",-2.52588987764621,1.21513385818344,-0.688102353203975,0.000564770581403619,0.0153467501455736,1.56009464606181e-15,-0.132971512617484,0.0406291968031153,-1.03731112546783,-1.78724023583214,-1.64586023050501,-1.33688812154134
"56456","Actl6a","3","actin-like 6A",-1.74822963831043,1.78663101626952,0.0471841613625583,0.839058925525647,0.962651762691797,-2.44249065417534e-15,-0.172060274769238,-0.241624785345494,-0.336302139493567,-0.841376953772821,0.616991348172992,0.0203333914948857
"56459","Sae1","7","SUMO1 activating enzyme subunit 1",-2.67170738467831,1.22042257145665,-0.522957788435021,0.0149948732761816,0.15529025414346,1.85037170770859e-17,0.257887878588383,-0.848864702073047,-0.0998244243025275,-0.900270222685423,-1.06768308646693,-1.67167766414519
"56460","Pkp3","7","plakophilin 3",-0.861955470704334,3.14992788667533,0.361745237112947,0.10710671570097,0.473348910231575,0,-0.263125209597717,-0.29659016664659,0.320369533158132,1.07174784522785,1.71285943425709,0.00397357560505508
"56461","Kcnip3","2","Kv channel interacting protein 3, calsenilin",-1.73676196075928,2.43182542137881,0.0943683227251166,0.684096273058486,0.911196901573265,-7.58189807233597e-15,-0.0719060614131544,-0.388651407946868,-0.302142096531761,-0.733066070273765,-0.631697311488239,0.737763022028778
"56464","Ctsf","19","cathepsin F",-2.6892882109203,1.36875109217747,-0.204464699237753,0.373978249606755,0.772082063912645,1.38777878078145e-17,0.468936155499825,-0.452984320422936,0.403396218873085,-0.261383065398355,-0.680492140545662,-0.308820357724364
"56468","Socs5","17","suppressor of cytokine signaling 5",-3.1099933035503,0.971717596368389,-0.416793425369265,0.0601614679325806,0.353554851732384,4.07081775695891e-15,-1.38693865490371,-2.24526772326245,-1.71753248007469,-1.26209162710737,-2.35953059462931,-1.9271908135211
"56470","Rgs19","2","regulator of G-protein signaling 19",-1.09846584288666,2.56747372569749,0.314561075750389,0.164897902643004,0.572680827687925,5.62512999143413e-15,0.09751444189965,0.956720031356448,0.929757512858855,-0.0883343463159379,0.280987960628549,1.47337324294852
"56471","Stmn4","14","stathmin-like 4",-1.89651108284219,1.22496259687173,0.0393201344687986,0.865624500232664,0.968180179411059,1.00845258070118e-14,-0.964839790228886,-0.410516953365567,-0.97108728121812,-0.108138389486433,0.426306066956579,-0.735102507942808
"56480","Tbk1","10","TANK-binding kinase 1",-1.34425391303472,2.59168846725463,0.118037075759897,0.61034612337291,0.886586163243543,3.44169137633799e-15,0.156388723115283,0.176564208325016,0.52056197369891,1.00498417882478,-0.127331430374887,0.756733829977529
"56485","Slc2a5","4","solute carrier family 2 (facilitated glucose transporter), member 5",-1.24771125445297,3.42372148299289,-0.0117960403406396,0.959526558044254,0.988024914466495,-9.25185853854297e-18,0.137008885118239,-0.555313668543295,-0.0866622466109293,-0.602809081620969,-0.427683814443553,1.07573734169777
"56486","Gabarap","11","gamma-aminobutyric acid receptor associated protein",-2.17250744155403,1.36789132249468,-0.235920806812792,0.303221454015161,0.725578509062458,-3.92278802034222e-15,-0.0617077318383427,0.28284540429814,-0.411531279235043,-0.982492499091553,-0.65594660142746,-0.446228153364786
"56488","Nxt1","2","NTF2-related export protein 1",-3.61602276853689,1.30420066668618,-0.326357116091028,0.148777709172409,0.544931105393172,-9.58492544593052e-15,-1.4998063769497,-0.748168807003988,-0.753642948521461,-0.97737815826592,-0.89765081002605,-1.91589533169973
